cycle,time,MAD,class
67,18,4.168471996336506,2
67,19,3.2087533216482935,2
67,20,2.5398344272016318,2
67,21,2.211800582639893,2
67,22,2.361030442567414,2
67,23,1.716408409125473,2
67,24,1.3547602315767133,2
67,25,1.0203208009558216,2
67,26,1.1623143412191004,2
67,27,1.0556385985170025,2
67,28,1.744638206038015,2
67,29,5.357605931045466,2
68,5,18.525291107292546,3
68,6,11.566101912610248,3
68,7,12.573565263620889,3
68,8,15.183312502092779,3
68,9,13.330817589143086,3
68,10,9.854812045116194,3
68,11,11.169071292355289,3
68,12,4.297853334645875,3
68,13,4.94053320189082,3
68,14,6.648267866394348,3
68,15,6.67857470513208,3
68,16,8.955675587961586,3
68,17,13.343309770237505,3
68,18,10.958982099892403,3
68,19,3.7818880398612635,3
68,20,0.6353839743677148,3
68,21,0.6079789463685754,3
68,22,0.19024867437960163,3
68,23,0.45715827760783945,3
68,24,0.5792670389156949,3
68,25,0.6600613316210734,3
68,26,0.372596117957624,3
68,27,0.1798844843789418,3
68,28,0.4512175740771872,3
68,29,0.5610071449237034,3
69,5,6.723471448097443,3
69,6,2.967188648310686,3
69,7,3.1109854501768615,3
69,8,5.243070250022035,3
69,9,14.29741252411844,3
69,10,13.702475978532886,3
69,11,6.057471283594981,3
69,12,2.0108660186250726,3
69,13,0.67640858458605,3
69,14,0.5950159046474007,3
69,15,0.9251710331134507,3
69,16,0.9955990664061551,3
69,17,0.7737816313815006,3
69,18,0.7969384710675911,3
69,19,0.7630575614872831,3
69,20,0.8855643917113779,3
69,21,0.7458941737566889,3
69,22,0.5137830081084779,3
69,23,0.3177414644698616,3
69,24,0.23443421902347591,3
69,25,0.5572254926324708,3
69,26,0.5295822118480001,3
69,27,0.25748778749441903,3
69,28,0.3851552625487153,3
69,29,0.23964097410280433,3
70,5,1.6326300575605788,2
70,6,0.5176633577283023,2
70,7,0.7165061296411791,2
70,8,0.40825449067060665,2
70,9,0.5570707932849622,2
70,10,0.869410640054236,2
70,11,1.0508196435545445,2
70,12,2.3418855017207334,2
70,13,7.73776729826279,2
70,14,7.6705379970886,2
70,15,16.803423084933478,2
70,16,13.059177753271161,2
70,17,8.897250135013275,2
70,18,10.338984112001125,2
70,19,9.342781543856887,2
70,20,31.3100764537155,2
70,21,28.991406105949157,2
70,22,11.148959406871835,2
70,23,4.604705549261577,2
70,24,7.839799317972389,2
70,25,11.34976504716617,2
70,26,4.7338530461774635,2
70,27,0.8724627767852912,2
70,28,0.8450863843931521,2
70,29,1.0697555833829628,2
71,5,1.7819645872403709,0
71,6,6.345370914576388,0
71,7,5.952169916711769,0
71,8,7.8580617482494075,0
71,9,9.760206315896692,0
71,10,10.197597337863282,0
71,11,11.471856954894015,0
71,12,2.372493872006261,0
71,13,2.0404667731365964,0
71,14,9.669498299382871,0
71,15,14.235002198245944,0
71,16,10.385778230902668,0
71,17,8.208105236228233,0
71,18,13.80989133224998,0
71,19,14.31482821352841,0
71,20,14.017651568014637,0
71,21,4.130532357151455,0
71,22,9.611203352579338,0
71,23,2.4678200451516163,0
71,24,0.13325739281472512,0
71,25,0.6635442240499696,0
71,26,0.5354190588911645,0
71,27,0.9721447494016061,0
71,28,0.7987799387207702,0
71,29,0.7416256302564417,0
72,5,5.0351633432221075,0
72,6,0.5855402363008595,0
72,7,0.3461156487578084,0
72,8,1.0724764955128114,0
72,9,2.098801771580112,0
72,10,8.462928641261957,0
72,11,11.620243890229311,0
72,12,10.692749643803173,0
72,13,12.356677935253078,0
72,14,9.78737556539178,0
72,15,7.0105227929987555,0
72,16,7.583784437378117,0
72,17,18.06440132075088,0
72,18,7.458231733776333,0
72,19,4.2261626072326965,0
72,20,3.432461390489516,0
72,21,1.7867734945149503,0
72,22,2.4760997772078883,0
72,23,2.421216734259556,0
72,24,1.6132489993318537,0
72,25,0.3032357965878017,0
72,26,0.228658609325145,0
72,27,0.3200724110359517,0
72,28,0.33854165941271375,0
72,29,0.2685061916017383,0
73,5,2.292471559778612,2
73,6,2.8086473968772667,2
73,7,9.230416910077448,2
73,8,12.158291818770392,2
73,9,13.408658550463365,2
73,10,12.890009201185393,2
73,11,13.854778740331987,2
73,12,18.596704837828476,2
73,13,8.04932895693068,2
73,14,1.2752569424590414,2
73,15,2.17487318846041,2
73,16,3.2239046301870258,2
73,17,2.3768291943806927,2
73,18,1.160810672677584,2
73,19,1.0133232884703405,2
73,20,1.457662088991152,2
73,21,1.9324189744841864,2
73,22,1.0156878269673952,2
73,23,0.46045704342032,2
73,24,0.5345509233995279,2
73,25,0.8311427968944255,2
73,26,1.1165202859853716,2
73,27,1.6284270071189602,2
73,28,1.3171876358083965,2
73,29,1.1898009599003574,2
74,5,3.387652090687775,2
74,6,5.931257487413188,2
74,7,4.805506238908068,2
74,8,1.4954931939790803,2
74,9,3.2108001220775373,2
74,10,2.940622566248416,2
74,11,5.979185228122224,2
74,12,6.811052075456406,2
74,13,8.15983962386141,2
74,14,4.19909500123676,2
74,15,2.0423093439732654,2
74,16,1.6524797914149427,2
74,17,0.9410808742349893,2
74,18,0.9896906733006628,2
74,19,0.430490163465754,2
74,20,0.2981644382161299,2
74,21,0.15866632601640981,2
74,22,0.3444863798261054,2
74,23,0.7174031583169104,2
74,24,1.4364905087999678,2
74,25,1.745922692769468,2
74,26,1.5183391891626314,2
74,27,1.0981255709743476,2
74,28,0.6287798863756413,2
74,29,0.4431725965532059,2
75,5,4.19453607826706,1
75,6,7.01890811141711,1
75,7,12.191894779323764,1
75,8,12.44042078547192,1
75,9,13.400915896935865,1
75,10,14.933721214560887,1
75,11,21.680962410256313,1
75,12,17.405381755328396,1
75,13,8.270441176324189,1
75,14,7.207379877333455,1
75,15,16.475965871048256,1
75,16,12.031273003691256,1
75,17,7.063823207319668,1
75,18,3.5576203357902236,1
75,19,3.7155074871685287,1
75,20,2.2894405780849865,1
75,21,1.2459044541250635,1
75,22,1.6906318628016195,1
75,23,0.43375743470411976,1
75,24,0.6815468762176887,1
75,25,0.9376132766494689,1
75,26,0.7876881786538822,1
75,27,0.4572261426231431,1
75,28,0.14914767439414914,1
75,29,0.16997819947036688,1
76,5,1.4690902065185525,2
76,6,0.46002079784071215,2
76,7,0.8938582207325104,2
76,8,1.1545380015824134,2
76,9,1.0601843051628204,2
76,10,0.7675707057793318,2
76,11,0.6522264117036017,2
76,12,0.5536412442147943,2
76,13,0.4378670364913653,2
76,14,0.7493005436190592,2
76,15,1.312114269075115,2
76,16,2.762768935969942,2
76,17,4.489308905949499,2
76,18,12.909068102257901,2
76,19,8.322759054934732,2
76,20,13.466043468871163,2
76,21,5.318469327837338,2
76,22,6.345627284613581,2
76,23,12.567138454911767,2
76,24,17.430036505216343,2
76,25,25.24815854304881,2
76,26,10.911218789808576,2
76,27,2.7869880146327732,2
76,28,2.7114867239808,2
76,29,2.264952802928339,2
77,5,3.851637600631059,0
77,6,10.983883693811048,0
77,7,9.964736156618017,0
77,8,13.099369659999791,0
77,9,9.189021801115697,0
77,10,8.047331921145819,0
77,11,12.521423416588053,0
77,12,9.937321506730198,0
77,13,7.311301726413626,0
77,14,13.977185449607122,0
77,15,25.377700577324312,0
77,16,34.81881403481146,0
77,17,22.67681260000247,0
77,18,26.337637578134068,0
77,19,29.195401451699706,0
77,20,19.714025171136406,0
77,21,4.604128086374249,0
77,22,2.2314904346736335,0
77,23,4.249492031937932,0
77,24,3.2803100672948906,0
77,25,3.173702929918042,0
77,26,6.046051669266492,0
77,27,11.967772277200504,0
77,28,11.522814527732727,0
77,29,5.061395908761098,0
78,5,5.296146615478561,0
78,6,15.914303823464236,0
78,7,17.46954039451437,0
78,8,14.676214370180563,0
78,9,13.43100704279653,0
78,10,9.376469161857651,0
78,11,10.61045646006836,0
78,12,9.475736484857583,0
78,13,6.108533008406487,0
78,14,12.712527364331754,0
78,15,4.820692065135981,0
78,16,13.037152768495933,0
78,17,8.548659843704652,0
78,18,14.059211883303238,0
78,19,9.385960026125897,0
78,20,6.752207307059515,0
78,21,16.777483199455595,0
78,22,9.820969802612092,0
78,23,5.834623593484306,0
78,24,1.9574627164801828,0
78,25,2.3364579464365947,0
78,26,1.943346500043728,0
78,27,2.0884909633337365,0
78,28,2.70294471440807,0
78,29,1.9327457558711303,0
79,5,2.3967586353043044,1
79,6,2.5342915454246815,1
79,7,3.8949115260617244,1
79,8,3.9764648339162187,1
79,9,5.856717854586921,1
79,10,7.284889712404182,1
79,11,4.3602302020848684,1
79,12,3.9668875090660283,1
79,13,6.728225057011214,1
79,14,7.677186495800809,1
79,15,1.5818107525124565,1
79,16,2.405637934059463,1
79,17,6.1409226018896055,1
79,18,13.055991712744724,1
79,19,6.488182973443091,1
79,20,8.215118402804721,1
79,21,31.974591810107746,1
79,22,21.653240862647806,1
79,23,11.919622737429114,1
79,24,12.092119079596785,1
79,25,12.60125097318825,1
79,26,11.836375057512983,1
79,27,7.413007873680637,1
79,28,7.840588910551082,1
79,29,5.81464116136936,1
80,5,6.949102239131211,2
80,6,7.303689927526397,2
80,7,9.880948008395611,2
80,8,8.255918742733078,2
80,9,8.809852266398243,2
80,10,15.248488492839439,2
80,11,17.364252686804512,2
80,12,8.560611818490854,2
80,13,2.4505597518125994,2
80,14,1.83646576434011,2
80,15,1.6637169702143146,2
80,16,1.9221243214400294,2
80,17,1.7468350281197862,2
80,18,1.236438552903434,2
80,19,1.6639606968552996,2
80,20,0.8747828254011528,2
80,21,0.6036199349359989,2
80,22,0.5236802174973705,2
80,23,0.7260312244683713,2
80,24,1.164667715890349,2
80,25,0.9453357385447947,2
80,26,1.04494015122914,2
80,27,0.8628012772362901,2
80,28,0.8356839675140214,2
80,29,0.7550986014884654,2
81,5,2.6351013795447167,3
81,6,4.569181018584383,3
81,7,10.659556495000864,3
81,8,7.399113635710212,3
81,9,5.734804864658799,3
81,10,6.516460619561206,3
81,11,6.178512276736899,3
81,12,2.2793517193605974,3
81,13,2.1904650105692753,3
81,14,6.1765480032998585,3
81,15,9.831863370553952,3
81,16,5.579972441567593,3
81,17,2.099094660485359,3
81,18,2.9498005274834926,3
81,19,4.688805275446399,3
81,20,3.2761538359693447,3
81,21,1.7355544427582361,3
81,22,1.4794324666844383,3
81,23,1.7813022853692737,3
81,24,1.2453200210189073,3
81,25,0.8441677967874415,3
81,26,0.9676142424748292,3
81,27,0.7573740575426313,3
81,28,0.9254623731078888,3
81,29,0.7985644426759472,3
82,5,0.24609802587484556,0
82,6,0.642037449789722,0
82,7,1.613346746541786,0
82,8,1.651130265635412,0
82,9,2.0485689236800506,0
82,10,1.7535100666767247,0
82,11,2.253304240897087,0
82,12,3.0791642368278316,0
82,13,5.180981854998099,0
82,14,7.424241404310388,0
82,15,12.127296297487892,0
82,16,16.105851021021607,0
82,17,26.312998858256506,0
82,18,32.07285933831302,0
82,19,29.320726715385366,0
82,20,34.6566392092544,0
82,21,19.110992348735078,0
82,22,15.632086515374532,0
82,23,8.005477524942153,0
82,24,3.11558230363205,0
82,25,1.552272096471996,0
82,26,1.3934505968145925,0
82,27,1.2209233738714533,0
82,28,1.180036831965759,0
82,29,1.080284539971214,0
83,5,1.976820358780125,1
83,6,2.259913835561887,1
83,7,1.572774415686147,1
83,8,7.055031610743187,1
83,9,16.632901824562783,1
83,10,31.848021147848502,1
83,11,33.641691774343144,1
83,12,43.76582822867549,1
83,13,35.16563817500151,1
83,14,14.055548200934954,1
83,15,13.089371920831043,1
83,16,32.965153048985904,1
83,17,34.21821364087449,1
83,18,28.685754328754868,1
83,19,17.94047112009611,1
83,20,15.238515310506862,1
83,21,12.597604699645416,1
83,22,5.132565225801653,1
83,23,0.0,1
83,24,0.9853187611601484,1
83,25,2.028329877054239,1
83,26,1.6184224917021786,1
83,27,1.4788325515495588,1
83,28,2.3969097928375254,1
83,29,3.2879466656594,1
84,5,0.6840154007414032,0
84,6,0.5254440155701902,0
84,7,0.14807884236998456,0
84,8,10.893930739271692,0
84,9,14.49027494380088,0
84,10,11.757319296824887,0
84,11,10.628161607564419,0
84,12,13.317249938161096,0
84,13,12.5247415122201,0
84,14,11.468446820243086,0
84,15,6.417178652314716,0
84,16,2.9005801708341843,0
84,17,3.0320602303151847,0
84,18,2.694849699969322,0
84,19,2.1190246288531838,0
84,20,0.37183829095299675,0
84,21,0.35362974516470796,0
84,22,0.45236439384076205,0
84,23,0.14206068505044378,0
84,24,0.008533402874320997,0
84,25,6.573840876841765e-33,0
84,26,6.573840876841765e-33,0
84,27,6.573840876841765e-33,0
84,28,6.573840876841765e-33,0
84,29,6.573840876841765e-33,0
85,5,0.8694180597821001,0
85,6,11.253771193638745,0
85,7,32.21600968021904,0
85,8,34.214754459781965,0
85,9,30.8453700279755,0
85,10,32.10637616334025,0
85,11,45.22650304465119,0
85,12,25.30765995438646,0
85,13,11.264655878316386,0
85,14,3.850926096469555,0
85,15,3.652508688902242,0
85,16,3.1847349194004284,0
85,17,2.7664515801958074,0
85,18,2.3897080209037047,0
85,19,1.6972146923558526,0
85,20,4.079757611083009,0
85,21,11.335611689470927,0
85,22,16.05246147078214,0
85,23,12.164545646219716,0
85,24,4.878201809527633,0
85,25,2.471610095296953e-34,0
85,26,2.471610095296953e-34,0
85,27,2.471610095296953e-34,0
85,28,2.471610095296953e-34,0
85,29,2.471610095296953e-34,0
86,5,0.4573146223513526,3
86,6,0.3481189466589673,3
86,7,0.480254305627693,3
86,8,0.33618731736559615,3
86,9,1.0713568178622712,3
86,10,11.13745992143379,3
86,11,7.540826152767065,3
86,12,20.523411334197128,3
86,13,18.862107725907354,3
86,14,21.728154068678805,3
86,15,24.581794138016118,3
86,16,28.069485423337934,3
86,17,29.64860234757713,3
86,18,18.315092778745097,3
86,19,20.00873205019898,3
86,20,15.721495538746955,3
86,21,11.309884841110867,3
86,22,3.5496935059137393,3
86,23,0.7337872859621228,3
86,24,0.41536995308471536,3
86,25,0.3598386393042264,3
86,26,0.3415471674686262,3
86,27,0.1145653749954859,3
86,28,0.12715601120890965,3
86,29,0.08813604289253929,3
87,5,0.5719591626050048,1
87,6,5.230277918909369,1
87,7,4.831843957158176,1
87,8,4.352957553524688,1
87,9,8.307050117509782,1
87,10,8.395423156677507,1
87,11,6.708033177039605,1
87,12,5.835465920558377,1
87,13,3.4499389781817036,1
87,14,5.001696449384202,1
87,15,10.393133211296597,1
87,16,33.43096893288533,1
87,17,31.960165965112584,1
87,18,34.65769378873911,1
87,19,25.46031165631952,1
87,20,13.92181606167935,1
87,21,9.518791453068754,1
87,22,9.770829696570974,1
87,23,6.081596983379402,1
87,24,5.303747256827141,1
87,25,8.777120864743443,1
87,26,9.109249354285492,1
87,27,7.46008980163885,1
87,28,6.837235635227616,1
87,29,5.032538938506458,1
88,5,0.27130497186480595,1
88,6,0.3127550014992207,1
88,7,1.1701541751922124,1
88,8,2.065553149888678,1
88,9,4.348816149258735,1
88,10,4.167911533214555,1
88,11,4.037181431668386,1
88,12,6.921729616897171,1
88,13,4.745918041220253,1
88,14,6.8592498148890835,1
88,15,7.7046193408136645,1
88,16,11.812553961815704,1
88,17,19.267422071775076,1
88,18,17.64381040147584,1
88,19,17.102209306567147,1
88,20,24.323329737386757,1
88,21,19.503752586072324,1
88,22,16.23434982541513,1
88,23,7.798026991298602,1
88,24,12.17202533873339,1
88,25,17.825758245385753,1
88,26,9.764548216759332,1
88,27,7.305441845823264,1
88,28,6.094802060979986,1
88,29,7.493555030305523,1
89,5,0.39547248169501,0
89,6,0.463333787314118,0
89,7,3.093979602834104,0
89,8,4.744323702989068,0
89,9,6.189111203829031,0
89,10,10.438994049135166,0
89,11,2.7911477329636094,0
89,12,2.6841860655607808,0
89,13,6.315493628635176,0
89,14,10.956116723856775,0
89,15,4.25001282430422,0
89,16,1.4769193234217826,0
89,17,1.3194296525902875,0
89,18,0.5321027689065196,0
89,19,0.2634240407353969,0
89,20,0.13677050236497476,0
89,21,0.13886611580524547,0
89,22,0.5425721637523846,0
89,23,0.8577306750766632,0
89,24,1.2587347541589273,0
89,25,1.0593841044522667,0
89,26,0.4138219158016667,0
89,27,1.6434602192104412e-32,0
89,28,1.6434602192104412e-32,0
89,29,1.6434602192104412e-32,0
90,5,0.9168362232102786,1
90,6,0.8164944755814856,1
90,7,0.6016228613664231,1
90,8,0.3821891949396561,1
90,9,0.27621299281026274,1
90,10,0.24279828949280344,1
90,11,0.39136196170073007,1
90,12,0.6351608657668554,1
90,13,0.3888142185206584,1
90,14,1.3116467691281786,1
90,15,7.561372172688439,1
90,16,4.41516439693115,1
90,17,12.283141464850324,1
90,18,13.148205820177433,1
90,19,14.489999395473935,1
90,20,17.237742155261635,1
90,21,12.394716562932802,1
90,22,12.224976671139869,1
90,23,8.387535746774132,1
90,24,5.504448373422844,1
90,25,4.080376742981044,1
90,26,4.300167293769338,1
90,27,2.518659075622064,1
90,28,2.4609742547321174,1
90,29,1.861638155939223,1
91,5,3.842727351399972,0
91,6,10.139385430562417,0
91,7,9.774187872655274,0
91,8,8.187253781423506,0
91,9,7.191781127107957,0
91,10,8.492330540881744,0
91,11,6.243266423195736,0
91,12,5.355539473313046,0
91,13,2.434951061594333,0
91,14,5.077418591771745,0
91,15,8.404749690306703,0
91,16,6.749982460968003,0
91,17,2.746228606768977,0
91,18,4.765244022807392,0
91,19,8.630998528804096,0
91,20,10.73581749681546,0
91,21,10.031510143134536,0
91,22,5.743090062932697,0
91,23,3.0797205436342616,0
91,24,1.798979969493794,0
91,25,1.681380643933537,0
91,26,1.7588835816027653,0
91,27,1.8398093214773539,0
91,28,0.7537128011994931,0
91,29,0.43666941521771346,0
92,5,23.612547008411138,3
92,6,8.54108759570334,3
92,7,12.748996666625294,3
92,8,15.8770785706126,3
92,9,19.779418738720924,3
92,10,6.916014558351089,3
92,11,8.272792129750577,3
92,12,10.564065616451064,3
92,13,5.736111803251278,3
92,14,5.7339582738219095,3
92,15,3.8473192981207576,3
92,16,4.218818605550076,3
92,17,1.7105210378233695,3
92,18,1.245322766200237,3
92,19,1.4608275671983222,3
92,20,0.9450212052607069,3
92,21,0.45639371240226034,3
92,22,0.18624940114701655,3
92,23,0.1768967276595146,3
92,24,0.05329757486874171,3
92,25,0.04105367936445352,3
92,26,0.2681562869737864,3
92,27,0.43237968794662673,3
92,28,0.3016280104764832,3
92,29,0.15763175783068561,3
93,5,0.5988237855544484,1
93,6,1.661146062642139,1
93,7,3.4044864548352853,1
93,8,3.8485260247327946,1
93,9,4.093951051435915,1
93,10,8.376778320287295,1
93,11,7.221693657078058,1
93,12,6.295186549832029,1
93,13,6.040067610925808,1
93,14,11.753591480897244,1
93,15,6.784201197113912,1
93,16,6.397455015982639,1
93,17,3.455944091685958,1
93,18,7.780630629317774,1
93,19,19.145603522607903,1
93,20,10.22714979079561,1
93,21,9.503236640850456,1
93,22,6.79956615547802,1
93,23,13.78634181539859,1
93,24,9.96509494585046,1
93,25,5.30579428972072,1
93,26,1.9706775175839941,1
93,27,1.6445342864792818,1
93,28,2.1225850700232667,1
93,29,0.9166413108160438,1
94,5,3.4322170330849913,3
94,6,3.8466580817753875,3
94,7,4.395422176753359,3
94,8,1.4801031983284867,3
94,9,0.27950409087207345,3
94,10,0.7901055983979967,3
94,11,8.40048635478296,3
94,12,5.661080811348146,3
94,13,15.804232540774153,3
94,14,44.76824292774499,3
94,15,31.9895077153051,3
94,16,25.493882708668124,3
94,17,28.29462111059559,3
94,18,22.74360587656607,3
94,19,9.93962639641107,3
94,20,14.173695745682817,3
94,21,6.501722838755301,3
94,22,8.377497738509982,3
94,23,7.697581786877091,3
94,24,3.7611013066908607,3
94,25,0.38198341683794185,3
94,26,0.13224487716973432,3
94,27,0.09540732795636646,3
94,28,0.17053029115412832,3
94,29,0.4520198580067746,3
95,5,9.407862732410026,1
95,6,15.283294535129336,1
95,7,11.038934533683863,1
95,8,17.660917854126794,1
95,9,21.302060853427157,1
95,10,13.116158524347039,1
95,11,14.484013107996743,1
95,12,21.695108949134653,1
95,13,20.835090376961855,1
95,14,19.229981775940978,1
95,15,12.279776167363792,1
95,16,12.073542957153867,1
95,17,9.529517056384543,1
95,18,7.53472743414126,1
95,19,6.004184266117549,1
95,20,5.270291259511337,1
95,21,6.830704988742954,1
95,22,4.649302399043645,1
95,23,4.58111717268298,1
95,24,6.929368001985105,1
95,25,3.9088308843289092,1
95,26,4.029250642362634,1
95,27,5.7868332828202504,1
95,28,9.911400066836796,1
95,29,8.452422474052904,1
96,5,0.13985277012125852,1
96,6,0.22754297911011462,1
96,7,0.2875854343933096,1
96,8,0.4058745615864979,1
96,9,0.24365103477903863,1
96,10,0.7531119757239841,1
96,11,0.5998701653729303,1
96,12,7.361899500742992,1
96,13,22.39836377628492,1
96,14,32.31831970906871,1
96,15,23.700979155611055,1
96,16,22.184841997097923,1
96,17,18.80402203513666,1
96,18,11.946342379267652,1
96,19,4.801966048986471,1
96,20,5.250148244073577,1
96,21,0.9319884248111504,1
96,22,0.30847162234562475,1
96,23,0.41065736290574795,1
96,24,0.41061615488757025,1
96,25,0.2842124056670264,1
96,26,0.24794759360436155,1
96,27,0.3664010795164486,1
96,28,0.5327558349961575,1
96,29,0.339923578629991,1
97,5,3.971392489470531,0
97,6,9.849902309268879,0
97,7,8.035134204738485,0
97,8,5.450267427855136,0
97,9,5.776239964051105,0
97,10,8.779690257440736,0
97,11,5.009000416018111,0
97,12,7.155814234985513,0
97,13,20.856006928030823,0
97,14,29.42238592780989,0
97,15,35.59256461553991,0
97,16,32.44711283453266,0
97,17,32.09249909244939,0
97,18,34.61411797933088,0
97,19,21.426662980070223,0
97,20,20.39181336395434,0
97,21,21.264998563654657,0
97,22,14.810991283731772,0
97,23,10.161648058667655,0
97,24,4.332594314632302,0
97,25,1.6635737766400884,0
97,26,2.5118648134863966,0
97,27,2.1574652343537193,0
97,28,3.0871891018296567,0
97,29,2.7688831526608286,0
98,5,3.746855602076759,1
98,6,0.1032019491686388,1
98,7,0.11603143120816968,1
98,8,0.12709954434959994,1
98,9,0.22612396133674179,1
98,10,0.5998835221039172,1
98,11,0.6362735888199473,1
98,12,6.090441062047934,1
98,13,12.661532781813515,1
98,14,14.615689432430948,1
98,15,18.91610060943498,1
98,16,22.837788284282738,1
98,17,23.980396303265152,1
98,18,13.465902899258632,1
98,19,12.461163907780575,1
98,20,10.99776181071041,1
98,21,2.565065053588332,1
98,22,2.6601761749476256,1
98,23,1.4842492921319068,1
98,24,0.7900008636469589,1
98,25,0.4074504681720021,1
98,26,0.42248576233101864,1
98,27,0.940766910151791,1
98,28,1.0270100909317872,1
98,29,0.8672740157116581,1
99,5,12.487264269343125,1
99,6,17.20501388484743,1
99,7,15.685267671901848,1
99,8,56.92968649037935,1
99,9,56.67071770513458,1
99,10,59.86263978198645,1
99,11,81.16019084899307,1
99,12,70.37240014769462,1
99,13,29.645643606571813,1
99,14,18.07725083282342,1
99,15,8.326576249889369,1
99,16,5.153862877438843,1
99,17,4.013339517700297,1
99,18,3.6895801808281563,1
99,19,4.093204476727085,1
99,20,3.112787129995414,1
99,21,2.509701182864767,1
99,22,2.644134416025151,1
99,23,3.2108321252984817,1
99,24,2.8378723903119667,1
99,25,2.998029383608776,1
99,26,8.642644672181095,1
99,27,6.592903144227777,1
99,28,5.534706040919442,1
99,29,5.582026032100164,1
100,5,1.5577574562176795,0
100,6,1.8423047222952655,0
100,7,1.6745248363037633,0
100,8,1.9252081184554628,0
100,9,1.4836136030001963,0
100,10,1.1401073624935973,0
100,11,1.2513003049976992,0
100,12,3.8588778705227287,0
100,13,8.63680364071298,0
100,14,13.085728154220943,0
100,15,10.693600196964269,0
100,16,8.2928883597594,0
100,17,4.754185551547523,0
100,18,5.916199717529764,0
100,19,5.772009222541107,0
100,20,2.4757919276821108,0
100,21,1.4348095897632767,0
100,22,1.3802935070234628,0
100,23,1.3240236744284024,0
100,24,0.9985065166262411,0
100,25,1.092315023368825,0
100,26,1.0299640493292705,0
100,27,0.681022164936113,0
100,28,0.5651832255102389,0
100,29,0.5791320523379491,0
101,5,0.725339407961496,2
101,6,1.9269579929424208,2
101,7,1.433029105897353,2
101,8,1.758315978832967,2
101,9,3.9411867785135977,2
101,10,5.919098035400686,2
101,11,4.360290968287572,2
101,12,1.9307545375535669,2
101,13,4.156631700271132,2
101,14,17.755482318423933,2
101,15,23.91883762530721,2
101,16,13.403345180033215,2
101,17,11.542527130655579,2
101,18,11.099600651654562,2
101,19,24.214960352337528,2
101,20,46.306709846705274,2
101,21,27.98283454735746,2
101,22,5.953522123176313,2
101,23,4.500789755102427,2
101,24,7.977192811615862,2
101,25,5.3076543368403115,2
101,26,0.7986246113535939,2
101,27,0.7708433554488259,2
101,28,0.5141259793727371,2
101,29,0.7100505001751398,2
102,5,4.594931789623698,0
102,6,6.45270901733404,0
102,7,5.010898695294163,0
102,8,2.883566509119952,0
102,9,0.8466664774126501,0
102,10,1.08977575319106,0
102,11,0.8947975072266778,0
102,12,4.77732849733914,0
102,13,7.912195609076809,0
102,14,13.666781407753087,0
102,15,13.193870303427063,0
102,16,15.32245588937671,0
102,17,18.390813310147884,0
102,18,13.125135542078219,0
102,19,10.542885429964686,0
102,20,11.152294566681814,0
102,21,5.773966897661809,0
102,22,3.327273541485404,0
102,23,1.3568683352699908,0
102,24,1.154778117973354,0
102,25,1.1244322744517679,0
102,26,1.278530201288876,0
102,27,0.72580749458569,0
102,28,0.4311462763526562,0
102,29,0.2144046184852212,0
103,5,9.402588683872226,0
103,6,11.805193912508644,0
103,7,15.31431252971385,0
103,8,14.241811938398426,0
103,9,18.66385370284671,0
103,10,10.67701585569763,0
103,11,9.445449575854706,0
103,12,20.7846488137661,0
103,13,56.55020472867344,0
103,14,51.11819805979737,0
103,15,45.14869829415569,0
103,16,58.49219484351348,0
103,17,64.05950771292319,0
103,18,24.345193327134535,0
103,19,14.307738866832576,0
103,20,8.778630998658594,0
103,21,4.335070391178536,0
103,22,0.6955400367965392,0
103,23,0.1855148369411172,0
103,24,0.33117174007621664,0
103,25,1.1050861515182187,0
103,26,1.6727875290520047,0
103,27,1.70451349255071,0
103,28,2.581445233865373,0
103,29,2.25864811607486,0
104,5,7.983939818497752,0
104,6,11.867894156152841,0
104,7,14.05440337280916,0
104,8,18.32340634345783,0
104,9,18.283508847618258,0
104,10,14.626780389883153,0
104,11,12.243299197868149,0
104,12,9.662050784577193,0
104,13,10.99522560051201,0
104,14,9.923545291596325,0
104,15,9.375758875080988,0
104,16,4.240606527439297,0
104,17,4.057297483695475,0
104,18,12.777319252295303,0
104,19,21.21404789670304,0
104,20,11.341118246453696,0
104,21,6.185095213328207,0
104,22,5.200301121295412,0
104,23,5.7528533837627105,0
104,24,4.800370783840105,0
104,25,3.744754086463318,0
104,26,1.5935514060345066,0
104,27,0.6967911562894482,0
104,28,0.2572310968394642,0
104,29,0.19298030938146582,0
105,5,0.23591789486633752,1
105,6,0.15162589718393438,1
105,7,0.17995674249937202,1
105,8,0.31964834296975897,1
105,9,0.2933739109756011,1
105,10,0.6425037229332032,1
105,11,2.2964502831627067,1
105,12,4.178193339895801,1
105,13,10.497456472863002,1
105,14,12.977954954672379,1
105,15,42.30592089391448,1
105,16,32.55451871106857,1
105,17,32.61670754320313,1
105,18,35.010007354665575,1
105,19,26.17531248012185,1
105,20,5.73916601318986,1
105,21,12.811316070986761,1
105,22,4.656409778209516,1
105,23,1.7393608302984338,1
105,24,0.9216661614691666,1
105,25,0.5389433625936899,1
105,26,0.48852164984561885,1
105,27,0.6446137564474861,1
105,28,1.4318269796915197,1
105,29,2.4334843136234094,1
106,5,4.194933438644368,0
106,6,4.983876191350362,0
106,7,3.0008943515961706,0
106,8,1.1784031846727452,0
106,9,1.0652215050690268,0
106,10,0.5713927727941893,0
106,11,0.16991401047057447,0
106,12,0.14367986461946025,0
