cycle,time,SD,class
166,36,496.0772482580225,18
166,37,377.6649816208119,18
166,38,215.48862172987066,18
166,39,4.615642413694502,18
166,40,208.6691482641392,18
166,41,365.89904563888035,18
166,42,487.786121035752,18
166,43,564.5431878262588,18
166,44,587.4299015805717,18
166,45,563.438990934145,18
166,46,490.4480730539043,18
166,47,370.72908047190595,18
166,48,215.2111512825685,18
166,49,2.6578281336760727,18
166,50,55.504044604853426,18
166,51,104.69720800601777,18
166,52,135.33617230511976,18
166,53,152.15604968150262,18
166,54,155.63109471486817,18
166,55,146.48534685522955,18
166,56,122.17230794624835,18
166,57,89.93242274954922,18
166,58,52.29668806329922,18
166,59,0.539005451167347,18
167,9,4009.338441584421,18
167,10,2310.3927094729443,18
167,11,6554.329278313627,18
167,12,9728.327425626001,18
167,13,11791.255105971797,18
167,14,12758.307764513216,18
167,15,12538.491606132065,18
167,16,11231.853077907375,18
167,17,8811.357560890272,18
167,18,5302.516073889836,18
167,19,570.0667460664719,18
167,20,236.98648715537132,18
167,21,406.1389092732695,18
167,22,527.1363986201079,18
167,23,601.0532474148124,18
167,24,624.2816865997651,18
167,25,596.5278361079793,18
167,26,522.8102133897028,18
167,27,399.10289349699036,18
167,28,227.6604893469883,18
167,29,2.4549506210658634,18
167,30,214.36333207018663,18
167,31,374.7962618816079,18
167,32,493.3129705546296,18
167,33,574.1257087024593,18
167,34,601.3213131679028,18
167,35,575.9866733828325,18
167,36,505.0096919671795,18
167,37,378.80933119431586,18
167,38,211.17742230609844,18
167,39,4.523871581597358,18
167,40,215.92565730990125,18
167,41,391.5808751862461,18
167,42,513.4465200143015,18
167,43,582.0842747126369,18
167,44,607.4485231044631,18
167,45,584.0788176662827,18
167,46,510.4462772966919,18
167,47,391.2598489304232,18
167,48,216.65419408126644,18
167,49,1.950079630977514,18
167,50,59.34981581870142,18
167,51,100.00861612558467,18
167,52,128.6453283398542,18
167,53,145.20368841749243,18
167,54,154.92791899196195,18
167,55,147.22461984832893,18
167,56,128.41891483801075,18
167,57,100.53059795092379,18
167,58,58.122729933236116,18
167,59,0.5138448193254391,18
168,9,3994.850886000002,18
168,10,2192.9712103964307,18
168,11,6433.605266053303,18
168,12,9610.817202795091,18
168,13,11687.840345385357,18
168,14,12639.181695562893,18
168,15,12498.09006584169,18
168,16,11241.994570499348,18
168,17,8792.516568195524,18
168,18,5362.855345598936,18
168,19,626.7829001568217,18
168,20,282.3815625770491,18
168,21,471.93842093303306,18
168,22,600.6765873725092,18
168,23,672.195847715105,18
168,24,684.4400969340713,18
168,25,645.9352595880337,18
168,26,562.7672200525919,18
168,27,426.8607807746242,18
168,28,239.62886027351118,18
168,29,4.149981597404556,18
168,30,196.25625657210085,18
168,31,356.87664095941716,18
168,32,482.8653891401105,18
168,33,556.3291396395973,18
168,34,576.9545731386851,18
168,35,555.0970661624905,18
168,36,491.24786528793004,18
168,37,374.5336790268711,18
168,38,205.86772953049447,18
168,39,4.60878015528799,18
168,40,223.378703349263,18
168,41,392.03773067305093,18
168,42,514.0670163081611,18
168,43,583.6051002975842,18
168,44,607.7575954572237,18
168,45,582.2175424206167,18
168,46,501.0473895910272,18
168,47,383.56955122023476,18
168,48,211.99861879915454,18
168,49,2.26837824084508,18
168,50,55.35263923520492,18
168,51,101.70018650853896,18
168,52,138.74924227442838,18
168,53,161.87501060511676,18
168,54,170.03919337398116,18
168,55,162.90341572891853,18
168,56,138.91154886756874,18
168,57,107.72791386060766,18
168,58,57.53764242042567,18
168,59,0.203228442160565,18
169,9,3977.4442705966558,18
169,10,2111.6194484543275,18
169,11,6434.040349888359,18
169,12,9586.957082940191,18
169,13,11705.007977656987,18
169,14,12708.613093752163,18
169,15,12533.899456072124,18
169,16,11198.008549249203,18
169,17,8752.888222166684,18
169,18,5338.626094067103,18
169,19,679.2371499641118,18
169,20,251.7096047975952,18
169,21,422.0298275928226,18
169,22,541.0102105523827,18
169,23,619.5357734286329,18
169,24,643.4370851563729,18
169,25,617.2256455912783,18
169,26,549.9214068923044,18
169,27,419.20741838772665,18
169,28,235.5463044159332,18
169,29,2.743081766107501,18
169,30,197.1995162776637,18
169,31,360.98357943937543,18
169,32,479.9988708859324,18
169,33,554.9343659857965,18
169,34,575.1240404358704,18
169,35,553.2786054722367,18
169,36,488.66841405859606,18
169,37,373.0744181451052,18
169,38,208.7873419020713,18
169,39,4.746215259864433,18
169,40,197.9436645808889,18
169,41,368.9240771861776,18
169,42,481.54527197404735,18
169,43,548.0544344493054,18
169,44,582.4155385511252,18
169,45,561.9949024110359,18
169,46,492.2685901247138,18
169,47,383.61855232831505,18
169,48,221.08886167838753,18
169,49,2.436259984167491,18
169,50,61.55857854250651,18
169,51,109.88277780571825,18
169,52,143.68848277623698,18
169,53,160.79880064801588,18
169,54,166.48595709041285,18
169,55,162.98472607394893,18
169,56,140.26665463379655,18
169,57,105.46976589687758,18
169,58,64.26153737167674,18
169,59,0.2660494508433959,18
170,9,4029.0959204045203,18
170,10,1848.6728139339466,18
170,11,6020.553116797226,18
170,12,9210.598231082977,18
170,13,11302.173229301328,18
170,14,12335.716408661787,18
170,15,12273.901438162935,18
170,16,11119.469316527724,18
170,17,8799.913166700479,18
170,18,5396.14840379055,18
170,19,852.1614074468795,18
170,20,233.86216141871162,18
170,21,412.77096932647544,18
170,22,531.4416884571806,18
170,23,612.4448375942261,18
170,24,637.1820466903895,18
170,25,604.7236818043486,18
170,26,525.0389831867917,18
170,27,407.77530487119583,18
170,28,234.8596557329636,18
170,29,2.5785403182512012,18
170,30,195.4466699349196,18
170,31,372.1632412428755,18
170,32,491.9579143301266,18
170,33,568.4164919795818,18
170,34,592.0829766935747,18
170,35,569.9682930136336,18
170,36,497.1868116221009,18
170,37,378.5940764312675,18
170,38,211.67359745269792,18
170,39,4.824747886162754,18
170,40,203.32215187916137,18
170,41,367.274002513487,18
170,42,494.73153347740663,18
170,43,572.0806033269796,18
170,44,599.4275161221628,18
170,45,576.6912828193654,18
170,46,509.44968439813505,18
170,47,387.3322758030587,18
170,48,219.49160963942873,18
170,49,2.6122900903866393,18
170,50,50.522944144398096,18
170,51,96.328392531389,18
170,52,127.86213648941211,18
170,53,147.56323716333816,18
170,54,151.7759449032341,18
170,55,144.86962112447813,18
170,56,125.2766665769141,18
170,57,89.28981606745107,18
170,58,50.22262518640377,18
170,59,0.25150562078471833,18
171,9,4037.6357936368945,18
171,10,1936.3021695837974,18
171,11,6167.553514540187,18
171,12,9348.044915333003,18
171,13,11390.207119317036,18
171,14,12374.390288246275,18
171,15,12270.145602818917,18
171,16,11035.979919788113,18
171,17,8696.953026822772,18
171,18,5327.627247796246,18
171,19,805.3655608419053,18
171,20,241.71605837442627,18
171,21,411.8368554406027,18
171,22,533.6231555856872,18
171,23,610.8485641088977,18
171,24,629.8739411499308,18
171,25,606.3311516401251,18
171,26,523.5349490467562,18
171,27,398.2434263071218,18
171,28,227.02966235582144,18
171,29,2.6934339712502378,18
171,30,206.53147545650415,18
171,31,382.4611171341296,18
171,32,516.7426007903464,18
171,33,585.7316911914035,18
171,34,610.1251539949818,18
171,35,588.632458159896,18
171,36,516.5831789462185,18
171,37,399.3656078725653,18
171,38,228.22581265619044,18
171,39,5.037399283480621,18
171,40,215.6075454187388,18
171,41,371.94758214763385,18
171,42,492.79885923293983,18
171,43,568.3611765113694,18
171,44,597.194391641265,18
171,45,571.5760797498508,18
171,46,500.6188152534156,18
171,47,373.99700552590315,18
171,48,218.21625553999553,18
171,49,2.322647252848688,18
171,50,52.255363654871886,18
171,51,94.53036354014264,18
171,52,123.75537673651327,18
171,53,143.2364474794467,18
171,54,152.02753005072617,18
171,55,146.43078062011543,18
171,56,126.45151841282872,18
171,57,96.3924562606198,18
171,58,56.94101160623792,18
171,59,0.11331689068494664,18
172,9,3950.7325829926995,18
172,10,2421.48269599466,18
172,11,6634.355923306328,18
172,12,9693.20051312912,18
172,13,11733.19083542571,18
172,14,12632.315646907444,18
172,15,12461.719527805242,18
172,16,11154.257201200584,18
172,17,8691.748856602768,18
172,18,5168.647738025863,18
172,19,493.89615906519646,18
172,20,265.009209093346,18
172,21,452.0312589882561,18
172,22,586.8879666225653,18
172,23,660.6461237154887,18
172,24,681.9108521141736,18
172,25,651.1570533041374,18
172,26,560.6925813888871,18
172,27,434.8585937368208,18
172,28,247.0492141944834,18
172,29,2.6138397186486033,18
172,30,202.85763717642683,18
172,31,367.8409845820046,18
172,32,488.4496121913616,18
172,33,561.6743172355469,18
172,34,587.4378275902421,18
172,35,556.5078446322188,18
172,36,485.11458713856166,18
172,37,367.95682685662996,18
172,38,210.97924662023755,18
172,39,4.921671609522708,18
172,40,212.10572814268914,18
172,41,386.16775740551685,18
172,42,508.6321716090044,18
172,43,576.0372050932197,18
172,44,591.9922301872867,18
172,45,568.1244875209251,18
172,46,502.6145611395121,18
172,47,385.641510945962,18
172,48,223.7946597121535,18
172,49,2.2044169166448295,18
172,50,57.14192480055421,18
172,51,98.85326829708174,18
172,52,124.66206714386445,18
172,53,141.46611414033518,18
172,54,145.6875348698098,18
172,55,134.26149146586712,18
172,56,117.78801328378614,18
172,57,88.40402165756252,18
172,58,50.189585959990744,18
172,59,0.6156354925447131,18
173,9,4028.8592896152063,18
173,10,2452.1014866482114,18
173,11,6757.128945621625,18
173,12,9914.364923440115,18
173,13,11960.884432504203,18
173,14,12903.022467886552,18
173,15,12655.718892947947,18
173,16,11273.139533083893,18
173,17,8801.247466028477,18
173,18,5231.389407426975,18
173,19,507.2450120233058,18
173,20,234.81274525801933,18
173,21,409.1416742555451,18
173,22,538.2418780415538,18
173,23,619.1273057368948,18
173,24,639.9356601334368,18
173,25,615.0062063975005,18
173,26,531.0561013979603,18
173,27,404.61830122073985,18
173,28,228.98714892907125,18
173,29,2.5099406525707955,18
173,30,209.23253688236133,18
173,31,371.43777694234154,18
173,32,487.4365130196033,18
173,33,556.5974665064133,18
173,34,578.8790659083778,18
173,35,563.8010960315885,18
173,36,494.57233629996443,18
173,37,389.5369591147652,18
173,38,221.4224155133333,18
173,39,4.448447385951316,18
173,40,227.31053453373585,18
173,41,404.2671974811409,18
173,42,522.2845117420227,18
173,43,598.9430407393722,18
173,44,621.409308391709,18
173,45,595.9261273308982,18
173,46,524.8499854241766,18
173,47,396.63846212669546,18
173,48,223.09208176723573,18
173,49,2.22978194846593,18
173,50,53.50003496512753,18
173,51,100.99553433054656,18
173,52,130.04332287677087,18
173,53,150.8265039216959,18
173,54,159.3162884484632,18
173,55,153.9295128655589,18
173,56,136.35115945972265,18
173,57,101.73872251068451,18
173,58,57.252972551416285,18
173,59,0.31801571498120385,18
174,9,4065.071319389233,18
174,10,2435.078394210649,18
174,11,6717.159935005809,18
174,12,9891.789988394628,18
174,13,11937.951088338536,18
174,14,12833.629182646955,18
174,15,12603.461618312727,18
174,16,11337.272353359878,18
174,17,8851.57247222462,18
174,18,5295.026994994507,18
174,19,517.1644926203834,18
174,20,238.5923783311604,18
174,21,417.81937470941955,18
174,22,536.5737400027657,18
174,23,611.7070431578211,18
174,24,637.6946874766393,18
174,25,618.0440092770373,18
174,26,541.1713939570238,18
174,27,417.7607214248465,18
174,28,233.84519381955505,18
174,29,2.493028149118663,18
174,30,197.22423237012288,18
174,31,358.9312533577779,18
174,32,478.4575227318513,18
174,33,552.6027689831604,18
174,34,580.5527554255586,18
174,35,562.1318206735364,18
174,36,497.68650184164164,18
174,37,383.09542283482,18
174,38,213.52357781416544,18
174,39,4.369635897942666,18
174,40,212.38293686738865,18
174,41,380.5087608420608,18
174,42,493.7240716909502,18
174,43,565.9041819283306,18
174,44,590.1670361219307,18
174,45,561.5870303672268,18
174,46,494.1648874060662,18
174,47,374.4693986048314,18
174,48,207.27241239092746,18
174,49,2.2523387677011977,18
174,50,56.838940008898966,18
174,51,104.14795675423407,18
174,52,134.28981503087527,18
174,53,152.6799157114162,18
174,54,156.06577695478725,18
174,55,143.5209417996506,18
174,56,124.52982548084962,18
174,57,98.6370554968816,18
174,58,52.74229935445399,18
174,59,0.5250128498638209,18
175,9,4039.7049005110066,18
175,10,2295.2263939064173,18
175,11,6574.935545171432,18
175,12,9775.897364710972,18
175,13,11783.63251819136,18
175,14,12726.167204836851,18
175,15,12536.938905174395,18
175,16,11244.39958933279,18
175,17,8804.79052577007,18
175,18,5274.683668200926,18
175,19,580.3204012568725,18
175,20,243.51253366959205,18
175,21,421.1170075907066,18
175,22,552.5912348216764,18
175,23,631.013319114593,18
175,24,651.6225822911321,18
175,25,622.9411171671927,18
175,26,546.9402735443138,18
175,27,414.94648698159983,18
175,28,241.8152048857115,18
175,29,2.7609665804710932,18
175,30,203.09865424756057,18
175,31,373.1783082357196,18
175,32,503.7238489156527,18
175,33,571.482454348745,18
175,34,600.900233736251,18
175,35,574.8283785729768,18
175,36,505.63154996472616,18
175,37,391.6593145532956,18
175,38,222.90017458853234,18
175,39,4.804804007703074,18
175,40,209.36403329163616,18
175,41,377.34177506231754,18
175,42,490.3249969940604,18
175,43,562.7867931665055,18
175,44,583.5673375802238,18
175,45,559.0277425304259,18
175,46,488.3867540656359,18
175,47,368.96252921743024,18
175,48,210.42582099729844,18
175,49,1.991385953473265,18
175,50,52.63002949343685,18
175,51,96.4667605064525,18
175,52,132.42111286817922,18
175,53,150.02157492227226,18
175,54,154.88196075204505,18
175,55,149.0927115973413,18
175,56,129.14091695875666,18
175,57,101.79812051490349,18
175,58,57.30361852191066,18
175,59,0.35386896396053547,18
176,9,4002.1546449456077,18
176,10,2307.1516532706155,18
176,11,6576.97080029153,18
176,12,9665.993620380441,18
176,13,11667.610495303405,18
176,14,12588.881191876902,18
176,15,12395.165310171406,18
176,16,11109.061878968258,18
176,17,8703.166651366175,18
176,18,5200.327680493979,18
176,19,543.8197650361143,18
176,20,237.58372853447344,18
176,21,415.31884860731697,18
176,22,545.0536748775149,18
176,23,621.9151801372898,18
176,24,644.8955811529075,18
176,25,607.7996843890174,18
176,26,526.6437786394915,18
176,27,402.6741726666132,18
176,28,225.89811451329442,18
176,29,2.604054687311806,18
176,30,193.7287231571035,18
176,31,362.07600891381065,18
176,32,480.2668097287422,18
176,33,557.1654544845221,18
176,34,584.5293029127628,18
176,35,555.4910496451538,18
176,36,489.473008282126,18
176,37,384.82322631157973,18
176,38,217.25688630748243,18
176,39,4.615829254995309,18
176,40,209.58238012918088,18
176,41,367.8028025095935,18
176,42,486.4784293429799,18
176,43,559.8051976092358,18
176,44,584.9823661927327,18
176,45,563.6093055717199,18
176,46,490.72279820659145,18
176,47,364.51716206685677,18
176,48,202.04933443548344,18
176,49,1.8284480761332182,18
176,50,50.99370593919311,18
176,51,95.29481585141478,18
176,52,127.37795945873195,18
176,53,147.96152294105025,18
176,54,156.8094040610789,18
176,55,149.67154561625205,18
176,56,131.3129743960439,18
176,57,100.98667319097314,18
176,58,57.35524673226382,18
176,59,0.3509391303114831,18
177,9,4040.8010028175213,18
177,10,2159.912595130672,18
177,11,6445.522579922931,18
177,12,9636.399187739325,18
177,13,11735.590453400102,18
177,14,12656.181884678403,18
177,15,12483.584728193686,18
177,16,11206.920502544579,18
177,17,8793.816160294118,18
177,18,5298.336084197144,18
177,19,645.9417711807567,18
177,20,257.387259500524,18
177,21,433.08060584187183,18
177,22,557.482639974265,18
177,23,624.5827411632339,18
177,24,651.091922712642,18
177,25,617.3208288453154,18
177,26,538.6933647247363,18
177,27,413.3869595586569,18
177,28,226.63974588254496,18
177,29,3.6020106244059753,18
177,30,214.67621258502433,18
177,31,383.7412246362202,18
177,32,510.8981140054583,18
177,33,588.6688089310668,18
177,34,617.5965505943308,18
177,35,588.9099050357898,18
177,36,511.71364207093484,18
177,37,392.47310275234173,18
177,38,223.79458753225973,18
177,39,4.367172064879052,18
177,40,216.81127149397878,18
177,41,392.222572105886,18
177,42,517.834051839414,18
177,43,588.4885304162391,18
177,44,613.9853483319732,18
177,45,584.0468829139893,18
177,46,512.9248593811434,18
177,47,387.0521015149596,18
177,48,221.53968942255972,18
177,49,2.0688572988782576,18
177,50,53.11020914743854,18
177,51,94.27759764217704,18
177,52,126.45120097079734,18
177,53,147.2827438436163,18
177,54,151.6568293683818,18
177,55,142.3973960464083,18
177,56,124.10039655197049,18
177,57,89.91251212761121,18
177,58,49.10867395140053,18
177,59,0.25558951663165314,18
178,9,4041.633719286343,18
178,10,2217.897550679975,18
178,11,6554.493852608971,18
178,12,9727.259137405925,18
178,13,11803.331626469428,18
178,14,12779.285642004921,18
178,15,12624.376865288383,18
178,16,11294.540920538848,18
178,17,8858.684734405873,18
178,18,5330.12009998279,18
178,19,628.069191950092,18
178,20,239.54675777480534,18
178,21,418.36176492080347,18
178,22,539.2587487208156,18
178,23,613.9776758138771,18
178,24,642.1180520610773,18
178,25,611.3469319942905,18
178,26,533.2526744521075,18
178,27,398.5915133391321,18
178,28,224.20098908885683,18
178,29,2.4738779758076723,18
178,30,195.2052865009672,18
178,31,376.4574722159644,18
178,32,491.4559689217127,18
178,33,562.5703345132442,18
178,34,588.2411029194975,18
178,35,568.1504892634908,18
178,36,500.58063907414595,18
178,37,385.8104496246557,18
178,38,220.2840234270405,18
178,39,4.979270279571185,18
178,40,194.73401397505592,18
178,41,355.03057973898325,18
178,42,477.8967992894487,18
178,43,547.9875329645012,18
178,44,575.1401848856515,18
178,45,559.004749100551,18
178,46,490.04352717931096,18
178,47,369.8442036788852,18
178,48,208.0153712049137,18
178,49,2.2856347461804645,18
178,50,56.24636244246232,18
178,51,96.71417803438028,18
178,52,128.46024821298315,18
178,53,144.55495820996094,18
178,54,150.3127625395402,18
178,55,146.03400805855878,18
178,56,128.6783694985836,18
178,57,96.07386004888085,18
178,58,52.49959696470458,18
178,59,0.3806948154068511,18
179,9,4007.121281486037,18
179,10,2079.2982712417747,18
179,11,6395.528033801786,18
179,12,9610.75872091504,18
179,13,11669.983110070245,18
179,14,12568.794986897523,18
179,15,12413.768961362797,18
179,16,11080.332197109283,18
179,17,8725.763584415643,18
179,18,5249.209411678613,18
179,19,723.2699664237708,18
179,20,243.95386994373214,18
179,21,405.8055034526327,18
179,22,527.0492529304342,18
179,23,598.1531265252629,18
179,24,621.5577766937269,18
179,25,593.6515455118871,18
179,26,530.7877485313622,18
179,27,401.89327325117654,18
179,28,232.95974788929342,18
179,29,2.9952690685399923,18
179,30,199.9832321479839,18
179,31,370.5799240468153,18
179,32,489.9275289306162,18
179,33,565.481086107887,18
179,34,585.4736022098858,18
179,35,570.0456923873168,18
179,36,504.93341751609273,18
179,37,382.3810470007462,18
179,38,219.82101978815598,18
179,39,4.604449860897938,18
179,40,218.71236667134735,18
179,41,382.52271293322366,18
179,42,495.28389597005844,18
179,43,563.0388510293199,18
179,44,588.0389797284903,18
179,45,565.4711927872219,18
179,46,490.37673472863725,18
179,47,376.38246376249447,18
179,48,202.8065021138374,18
179,49,2.027408063500846,18
179,50,53.46119207026614,18
179,51,97.43696864550311,18
179,52,125.48107691247448,18
179,53,142.4444440461714,18
179,54,148.4768882801592,18
179,55,142.95255165943675,18
179,56,121.60921996959807,18
179,57,93.71845024237142,18
179,58,49.799336928756325,18
179,59,0.3373165599761028,18
180,9,4038.0754052025227,18
180,10,2004.3931818398405,18
180,11,6377.522472215351,18
180,12,9617.446531266783,18
180,13,11727.473854991254,18
180,14,12705.46768847846,18
180,15,12533.264673469572,18
180,16,11246.920100429317,18
180,17,8821.297982049284,18
180,18,5369.08042967704,18
180,19,762.322794774863,18
180,20,254.94176226374663,18
180,21,425.39999829535117,18
180,22,542.2602252249446,18
180,23,612.3973222783463,18
180,24,627.6971525556568,18
180,25,598.1448305604824,18
180,26,519.2483677021015,18
180,27,382.9635232554975,18
180,28,212.16103914585125,18
180,29,3.3541161528747376,18
180,30,202.68092462269257,18
180,31,378.16190630229596,18
180,32,505.07627949894976,18
180,33,579.3659773637517,18
180,34,599.5901092776257,18
180,35,585.101974261432,18
180,36,514.9856598766305,18
180,37,393.3236064799746,18
180,38,222.09421608761326,18
180,39,4.4930841111861115,18
180,40,202.8701096920813,18
180,41,371.928553017666,18
180,42,493.0922982692584,18
180,43,563.6651443639493,18
180,44,594.46968850562,18
180,45,561.7011960014321,18
180,46,496.14899029210477,18
180,47,377.19245949262466,18
180,48,211.73866866320543,18
180,49,2.1184366307275813,18
180,50,54.52050957404885,18
180,51,94.3172970749666,18
180,52,130.1379571962596,18
180,53,148.75680968042408,18
180,54,154.2559439764517,18
180,55,145.61859600567888,18
180,56,127.41190327822152,18
180,57,99.05212266980128,18
180,58,53.41390248982264,18
180,59,0.3489734802051901,18
181,9,4025.298839264017,18
181,10,1810.1179065629212,18
181,11,6086.569840770915,18
181,12,9359.053232654584,18
181,13,11552.263042701552,18
181,14,12584.848098684926,18
181,15,12534.253432393563,18
181,16,11321.626541315587,18
181,17,8973.864964878097,18
181,18,5535.687800066371,18
181,19,915.486362475594,18
181,20,262.13264470382575,18
181,21,432.21387838958424,18
181,22,555.5948412259131,18
181,23,626.1029226861409,18
181,24,647.9519994342132,18
181,25,616.1738917714995,18
181,26,539.3225186934825,18
181,27,412.3724565136017,18
181,28,225.32245990014144,18
181,29,3.5027083987317416,18
181,30,215.0467265471301,18
181,31,382.00131741823014,18
181,32,502.21212035435906,18
181,33,575.2115074812116,18
181,34,596.9961684121205,18
181,35,571.1293654370767,18
181,36,496.34022991512126,18
181,37,383.5834102240275,18
181,38,213.4114024184124,18
181,39,4.452507998920703,18
181,40,193.36926199184103,18
181,41,360.9373306834665,18
181,42,481.78814085430014,18
181,43,554.9356911415489,18
181,44,587.1864218902854,18
181,45,567.7294084670237,18
181,46,499.1507723635589,18
181,47,381.78758957708396,18
181,48,215.56346504686638,18
181,49,2.5076946722697198,18
181,50,61.76372337112762,18
181,51,106.25357950900325,18
181,52,132.55766803284777,18
181,53,150.71972664334865,18
181,54,158.97354729853453,18
181,55,151.02677357592674,18
181,56,132.05889903691806,18
181,57,100.14035162850044,18
181,58,56.36163414961636,18
181,59,0.5076690452547147,18
182,9,4031.2219823585997,18
182,10,1892.2116331909813,18
182,11,6193.422383228167,18
182,12,9401.807616371465,18
182,13,11510.625595483489,18
182,14,12500.9945030193,18
182,15,12373.925326583856,18
182,16,11159.002299646156,18
182,17,8808.780795349534,18
182,18,5416.555207810568,18
182,19,841.0560174037607,18
182,20,255.33637052823718,18
182,21,423.9220690096407,18
182,22,545.0945241170789,18
182,23,619.3320071115887,18
182,24,643.4837600619602,18
182,25,623.3384723716838,18
182,26,540.9310697650106,18
182,27,417.17363413189537,18
182,28,238.13207138565573,18
182,29,2.901317037437217,18
182,30,209.51700703793261,18
182,31,376.1415858147927,18
182,32,498.89441948657503,18
182,33,566.2131228670381,18
182,34,596.6107254469989,18
182,35,576.1837660902524,18
182,36,503.192831101362,18
182,37,383.805996920278,18
182,38,218.70758410576045,18
182,39,4.608415206937712,18
182,40,198.9719287226404,18
182,41,365.4346762129677,18
182,42,477.5954641072594,18
182,43,553.0671176057518,18
182,44,572.5274365254169,18
182,45,548.6145422777129,18
182,46,482.23670560729755,18
182,47,366.51365549566714,18
182,48,207.39140932778506,18
182,49,2.267648862011596,18
182,50,48.85625050414175,18
182,51,90.93312252771456,18
182,52,120.34718226624335,18
182,53,144.10397526745626,18
182,54,149.80091259664016,18
182,55,147.13903979278996,18
182,56,129.40212884717792,18
182,57,96.19279557440794,18
182,58,54.38775684279656,18
182,59,1.0471734079697765,18
183,9,4034.0316516203807,18
183,10,2095.9702627021215,18
183,11,6394.19615369293,18
183,12,9629.407129508387,18
183,13,11712.374452207903,18
183,14,12707.197825989495,18
183,15,12553.30758877045,18
183,16,11289.553548145039,18
183,17,8889.029218795456,18
183,18,5392.10418437604,18
183,19,703.2679415980015,18
183,20,247.26218528144258,18
183,21,420.34354202674865,18
183,22,545.8346796414327,18
183,23,619.7222343479556,18
183,24,644.9859700758121,18
183,25,618.6013866886062,18
183,26,540.0233796542446,18
183,27,411.46969544107736,18
183,28,230.50338570700296,18
183,29,2.462265596587061,18
183,30,200.51829327188176,18
183,31,367.33831518269386,18
183,32,492.2754843886989,18
183,33,563.3828814896281,18
183,34,592.2850717729295,18
183,35,571.0643246672992,18
183,36,500.88515900707074,18
183,37,384.9024206737321,18
183,38,217.1210257244676,18
183,39,4.422466705073917,18
183,40,213.57004997945018,18
183,41,386.96395846800016,18
183,42,506.5535486073124,18
183,43,578.9653088854059,18
183,44,600.4262783474043,18
183,45,577.8550688484297,18
183,46,504.5800586737765,18
183,47,384.58466381697065,18
183,48,218.813281333345,18
183,49,1.7981381017221465,18
183,50,54.05761123878848,18
183,51,94.30707265849748,18
183,52,122.4386850924162,18
183,53,141.7182382871737,18
183,54,148.1841906152699,18
183,55,144.95902883914042,18
183,56,127.83395240993117,18
183,57,97.86897191621743,18
183,58,54.75689676850415,18
183,59,0.2267587151748302,18
184,9,4046.0161575140323,18
184,10,2422.9150187378505,18
184,11,6683.20398874333,18
184,12,9846.482870197842,18
184,13,11880.21807197229,18
184,14,12795.066567482727,18
184,15,12573.658761368091,18
184,16,11263.370983072167,18
184,17,8797.971685696122,18
184,18,5247.683790234373,18
184,19,509.6240342960378,18
184,20,246.00546341703583,18
184,21,423.4653288159495,18
184,22,547.8175616997762,18
184,23,623.2870791784446,18
184,24,646.2240892444933,18
184,25,622.9366277287496,18
184,26,541.2030049320783,18
184,27,413.4285951032231,18
184,28,225.59059072252927,18
184,29,2.3749681189713017,18
184,30,208.4850817470406,18
184,31,378.56297095403653,18
184,32,504.06454470604564,18
184,33,579.9491442331979,18
184,34,604.1122234125978,18
184,35,586.3181568036639,18
184,36,509.465291300998,18
184,37,388.4378703577976,18
184,38,217.48377148655007,18
184,39,4.390902545161377,18
184,40,211.1326201635548,18
184,41,385.0575349331796,18
184,42,510.73678905228127,18
184,43,582.1557275636295,18
184,44,607.6848720827227,18
184,45,579.077955199637,18
184,46,510.98373315434986,18
184,47,387.72423811499254,18
184,48,216.79015678207804,18
184,49,1.9509457887300656,18
184,50,58.051320617483086,18
184,51,98.46336171393638,18
184,52,129.36394571386285,18
184,53,144.8290073169387,18
184,54,149.31194070928038,18
184,55,142.92514453470451,18
184,56,126.56496286742797,18
184,57,97.1113163354137,18
184,58,51.764316273792694,18
184,59,0.24347807020560416,18
185,9,4038.377144109428,18
185,10,2330.0999569046935,18
185,11,6618.749622822117,18
185,12,9767.282299870994,18
185,13,11818.59652213703,18
185,14,12779.113271899994,18
185,15,12628.484255932444,18
185,16,11289.565191480797,18
185,17,8862.532195507378,18
185,18,5290.107708990369,18
185,19,563.0334762056416,18
185,20,242.42444358049408,18
185,21,421.8566966282575,18
185,22,548.1918800397724,18
185,23,626.1265062047579,18
185,24,644.9855150535336,18
185,25,615.404551900551,18
185,26,537.0374029558046,18
185,27,405.6574946418116,18
185,28,224.64946785904934,18
185,29,2.4573731374224907,18
185,30,203.3219330531761,18
185,31,376.1788746285818,18
185,32,502.86912000938094,18
185,33,577.1735350052918,18
185,34,604.039022527643,18
185,35,581.5404650024136,18
185,36,508.7415850836678,18
185,37,391.46578467317704,18
185,38,222.36386996900418,18
185,39,4.3762128927885025,18
185,40,209.77525082714718,18
185,41,378.4716900576831,18
185,42,491.75032789660764,18
185,43,566.9848107077156,18
185,44,591.0756035585187,18
185,45,567.0041504670957,18
185,46,496.616588399024,18
185,47,378.4812033159663,18
185,48,214.70420379891024,18
185,49,1.8756868277833425,18
185,50,56.249202488815506,18
185,51,100.35185467752407,18
185,52,130.73172696564953,18
185,53,148.63446019356556,18
185,54,154.0573735287981,18
185,55,146.44377767156124,18
185,56,127.32881344253704,18
185,57,96.90517620179682,18
185,58,54.669031708623535,18
185,59,0.0818862876446497,18
186,9,4088.586764155655,18
186,10,2390.154494931729,18
186,11,6712.307463665405,18
