cycle,time,MAD,class
364,23,8938.64709536468,159
364,24,10222.343668622505,159
364,25,9931.709411627175,159
364,26,8624.311276689064,159
364,27,5958.208887654493,159
364,28,2761.4674570618145,159
364,29,358.25121957388984,159
364,30,0.2731786525333308,159
364,31,0.4157211730899874,159
364,32,0.5048830789833249,159
364,33,0.5173137818533193,159
364,34,0.4445755914533213,159
364,35,0.3277374874366416,159
364,36,0.18757588659998467,159
364,37,0.05945341114666229,159
364,38,0.02487075386332506,159
364,39,0.04694596703665772,159
364,40,0.11269720853332084,159
364,41,0.2642966039433168,159
364,42,0.26426727113331683,159
364,43,0.23950274910664499,159
364,44,0.26160551861333026,159
364,45,0.2563843613566675,159
364,46,0.2522669775866714,159
364,47,0.28037943397000864,159
364,48,0.27696535166666614,159
364,49,29.058843083720003,159
364,50,1112.950039166637,159
364,51,3783.0053412048533,159
364,52,6713.408193304797,159
364,53,8906.97697759476,159
364,54,9795.443726324935,159
364,55,9088.252441180146,159
364,56,6974.405098474261,159
364,57,4069.405802627039,159
364,58,1288.2557434612136,159
364,59,17.350346250333267,159
365,9,1840.2290686140655,159
365,10,829.8576374629858,159
365,11,2923.5863926247966,159
365,12,6184.319544753331,159
365,13,8928.143425721593,159
365,14,10259.998292540036,159
365,15,10200.970194630663,159
365,16,8869.470677619147,159
365,17,6164.358157958342,159
365,18,2901.1362715537825,159
365,19,403.0066772724768,159
365,20,62.639923499596776,159
365,21,206.83271643415694,159
365,22,355.4796123170639,159
365,23,464.951276046157,159
365,24,504.14009233407694,159
365,25,467.6665061560405,159
365,26,360.84111840020995,159
365,27,209.1450264505299,159
365,28,66.88000127262661,159
365,29,14.085412278919984,159
365,30,591.7090947901303,159
365,31,2496.1376369733875,159
365,32,4702.041929048802,159
365,33,6422.946501138563,159
365,34,7171.57819234621,159
365,35,6729.128698451187,159
365,36,5230.941539166398,159
365,37,3175.098910717383,159
365,38,1292.8625758438109,159
365,39,66.02421992412992,159
365,40,0.148776212466661,159
365,41,0.15530081330330736,159
365,42,0.13029920322331343,159
365,43,0.08971077706664674,159
365,44,0.0929406178099852,159
365,45,0.0965762906899906,159
365,46,0.1427522493033216,159
365,47,0.12641244810331806,159
365,48,0.09138399388998665,159
365,49,28.56308640722334,159
365,50,1130.710835167357,159
365,51,3798.0621616409585,159
365,52,6730.875360866503,159
365,53,8954.04786055189,159
365,54,9825.651299556526,159
365,55,9103.301822961374,159
365,56,7015.97847992896,159
365,57,4095.347092109427,159
365,58,1299.846752810559,159
365,59,15.43855448990655,159
366,9,1862.4488437778632,159
366,10,868.5511044622103,159
366,11,2937.3060244267613,159
366,12,6187.476286421229,159
366,13,8892.95015511856,159
366,14,10238.249453128848,159
366,15,10121.955506728955,159
366,16,8814.39504623808,159
366,17,6115.16616675762,159
366,18,2863.9082507144476,159
366,19,395.1255675573194,159
366,20,456.1654072701835,159
366,21,2946.7630840392394,159
366,22,6217.53186174484,159
366,23,8921.247364660145,159
366,24,10208.228780800853,159
366,25,9988.143048339252,159
366,26,8670.582102314822,159
366,27,5988.165934161466,159
366,28,2787.9712453958255,159
366,29,367.7156545430265,159
366,30,0.1117315772799833,159
366,31,0.08661761406664997,159
366,32,0.09227732883997836,159
366,33,0.09288537418664507,159
366,34,0.10095497636997663,159
366,35,0.09693390586331413,159
366,36,0.10085792687998615,159
366,37,0.09398473877332361,159
366,38,0.09782852789332878,159
366,39,0.09194318959666685,159
366,40,0.09664251711667297,159
366,41,0.09318503863667596,159
366,42,0.10910280250335162,159
366,43,0.1137914826633583,159
366,44,0.10583457994669028,159
366,45,0.11252187625335901,159
366,46,0.08462789438668548,159
366,47,0.04719919735667647,159
366,48,0.042456241783335874,159
366,49,28.464353399453326,159
366,50,1113.9935612005565,159
366,51,3768.657857698635,159
366,52,6716.453231860144,159
366,53,8913.678377484795,159
366,54,9752.45392125481,159
366,55,9028.513372725653,159
366,56,6942.424518548397,159
366,57,4051.71083409157,159
366,58,1277.314757686371,159
366,59,15.778245739186605,159
367,9,1821.1602237926897,159
367,10,839.5793471417034,159
367,11,2920.5704127506015,159
367,12,6157.071297177803,159
367,13,8869.684154710454,159
367,14,10199.326303683416,159
367,15,10148.81623870303,159
367,16,8837.577211351347,159
367,17,6127.48865251408,159
367,18,2860.963891649867,159
367,19,394.65500022362625,159
367,20,499.8717908907599,159
367,21,3075.610880322078,159
367,22,6346.605199130663,159
367,23,9034.190594596535,159
367,24,10322.49964029685,159
367,25,9862.878915079089,159
367,26,8523.492595695145,159
367,27,5854.088733621597,159
367,28,2691.5761236379426,159
367,29,331.24709939422644,159
367,30,0.14778655642331623,159
367,31,0.2206710828666487,159
367,32,0.1859287133866535,159
367,33,0.13180743972998912,159
367,34,0.1705288502900118,159
367,35,0.17021357396001188,159
367,36,0.1331544871333406,159
367,37,0.13859427838668026,159
367,38,0.17920290750667706,159
367,39,0.12953889717000333,159
367,40,0.12902415594333655,159
367,41,0.12372344916999474,159
367,42,0.08755217822666332,159
367,43,0.08795719404999668,159
367,44,0.05209118906332868,159
367,45,0.07279131317000995,159
367,46,0.07180881002667665,159
367,47,0.09403610661332928,159
367,48,0.07131947668001024,159
367,49,28.790466435626666,159
367,50,1138.7899881469737,159
367,51,3821.9243789714105,159
367,52,6777.453740398598,159
367,53,9000.067784333249,159
367,54,9851.670860804248,159
367,55,9144.836949574075,159
367,56,7038.764727824306,159
367,57,4116.745179623729,159
367,58,1302.540494952102,159
367,59,14.719675277169927,159
368,9,1812.2904355216947,159
368,10,873.8256144738139,159
368,11,3029.1969671197576,159
368,12,6303.386943218589,159
368,13,9029.915360562483,159
368,14,10340.345155102883,159
368,15,10055.03437061461,159
368,16,8728.731231191681,159
368,17,6025.043288437758,159
368,18,2788.9276836077884,159
368,19,360.5514054184499,159
368,20,476.36905635081325,159
368,21,2989.081640900823,159
368,22,6252.711380313277,159
368,23,8962.453335792794,159
368,24,10236.440351141702,159
368,25,9917.01768120914,159
368,26,8608.202542039562,159
368,27,5920.843665822932,159
368,28,2743.6594967195706,159
368,29,349.1888143835196,159
368,30,0.37393524698332964,159
368,31,0.16055187852999256,159
368,32,0.16525506287667588,159
368,33,0.16467176746334874,159
368,34,0.11369906345333573,159
368,35,0.24725868819999405,159
368,36,0.25139340570665686,159
368,37,0.24856788079998596,159
368,38,0.25394226260999,159
368,39,0.25223145463665675,159
368,40,0.20114784330333224,159
368,41,0.30996275167667126,159
368,42,0.2108758185600016,159
368,43,0.2148443556233424,159
368,44,0.21523784970334248,159
368,45,0.09651317010333803,159
368,46,0.12373725690667765,159
368,47,0.14161397278668422,159
368,48,0.14688352127668078,159
368,49,29.86745003561334,159
368,50,1127.7836444818133,159
368,51,3802.5621847078933,159
368,52,6738.964050062294,159
368,53,8939.27240385101,159
368,54,9805.13048814621,159
368,55,9092.288383926067,159
368,56,6986.409150641941,159
368,57,4059.299217541119,159
368,58,1285.6603358679693,159
368,59,16.324885977223296,159
369,9,1791.043457975454,159
369,10,847.5418318843433,159
369,11,3025.9601199801477,159
369,12,6320.227452284532,159
369,13,9047.763463259118,159
369,14,10378.051342718776,159
369,15,10138.467672230878,159
369,16,8816.552132909534,159
369,17,6084.6365816418,159
369,18,2830.7337993612655,159
369,19,371.9969219222096,159
369,20,501.1910368067966,159
369,21,3068.872588745542,159
369,22,6351.891881462422,159
369,23,9068.442758184156,159
369,24,10334.314442176099,159
369,25,9885.645519428579,159
369,26,8565.247882834969,159
369,27,5890.03341243145,159
369,28,2713.8556910054913,159
369,29,333.5428870903963,159
369,30,0.15552359578332756,159
369,31,0.1212282905033416,159
369,32,0.13221938122333907,159
369,33,0.14862699461334056,159
369,34,0.09510715125334598,159
369,35,0.09426410141001265,159
369,36,0.09305153205001268,159
369,37,0.08854088397000523,159
369,38,0.12973482064000325,159
369,39,0.09357721076999831,159
369,40,0.09602719207666263,159
369,41,0.09101890473332301,159
369,42,0.09184161316998977,159
369,43,0.1321482896233207,159
369,44,0.15380851742664464,159
369,45,0.1297697096233084,159
369,46,0.19988240799997156,159
369,47,0.20691824969331302,159
369,48,0.13284006355998704,159
369,49,28.920557018876664,159
369,50,1141.0066832347734,159
369,51,3833.2205008426104,159
369,52,6783.070493962664,159
369,53,8999.472039482316,159
369,54,9873.055504108459,159
369,55,9122.9434523721,159
369,56,7031.009099266071,159
369,57,4102.488971665692,159
369,58,1307.4193489427723,159
369,59,14.35424020527995,159
370,9,1808.9290147884758,159
370,10,833.8558567033565,159
370,11,2941.160833554227,159
370,12,6203.466614075678,159
370,13,8912.660763066582,159
370,14,10214.836222601301,159
370,15,10122.136938452782,159
370,16,8804.40142430608,159
370,17,6096.622811078176,159
370,18,2862.028019403116,159
370,19,388.5170660861568,159
370,20,492.5335130437839,159
370,21,3056.6425771942263,159
370,22,6342.204395120201,159
370,23,9046.685619840662,159
370,24,10324.618330884423,159
370,25,9908.01596774325,159
370,26,8572.514243069863,159
370,27,5909.75377006069,159
370,28,2725.8066219447483,159
370,29,338.44861380190656,159
370,30,0.05768426997000127,159
370,31,0.18346142597333562,159
370,32,0.32026579133000216,159
370,33,0.34765720509001075,159
370,34,0.2803070679333367,159
370,35,0.279175641480008,159
370,36,0.2052391007466844,159
370,37,0.15305037632001492,159
370,38,0.1336172395733427,159
370,39,0.12284460062667343,159
370,40,0.12275766405334003,159
370,41,0.11020304535667341,159
370,42,0.11288297594333455,159
370,43,0.11695982048000572,159
370,44,0.14253879661000388,159
370,45,0.10907418199664898,159
370,46,0.2249124269733368,159
370,47,0.29376077338333034,159
370,48,0.2963342767699969,159
370,49,0.27817950954665976,159
370,50,0.25758707116999235,159
370,51,0.2579325119699923,159
370,52,0.20892762794666633,159
370,53,0.25255778931999767,159
370,54,0.21653282217333636,159
370,55,0.27926287103665987,159
370,56,0.18729620211998674,159
370,57,0.133715323516658,159
370,58,0.11826563710665074,159
370,59,0.09233840546332835,159
371,9,117.44427810832012,159
371,10,480.6732880459168,159
371,11,2928.6458452360525,159
371,12,6158.936054190184,159
371,13,8815.865752871348,159
371,14,10124.066177038074,159
371,15,9940.947222425055,159
371,16,8639.755990602664,159
371,17,6015.040741019464,159
371,18,2808.747902192292,159
371,19,380.0993599191434,159
371,20,466.8486926035702,159
371,21,2945.489356794335,159
371,22,6155.3421605977355,159
371,23,8828.665969707681,159
371,24,10117.832336859192,159
371,25,9825.031718309143,159
371,26,8534.331471095455,159
371,27,5914.538509491599,159
371,28,2735.769085294662,159
371,29,348.38097525231643,159
371,30,0.2878555228799795,159
371,31,0.19949445459998583,159
371,32,0.14810135100999508,159
371,33,0.07304290249333444,159
371,34,0.0533575799466618,159
371,35,0.052926261649998245,159
371,36,0.025087133570009187,159
371,37,0.024378377280008117,159
371,38,0.05564556362665725,159
371,39,0.09226327247997909,159
371,40,0.09174372887664586,159
371,41,0.11807081918664383,159
371,42,0.15546579428999444,159
371,43,0.29973475455665943,159
371,44,0.237384190133331,159
371,45,0.2645389928533238,159
371,46,0.3784772290133185,159
371,47,0.36269977818663884,159
371,48,0.3089837235200002,159
371,49,29.862138107596675,159
371,50,1113.4916997571202,159
371,51,3759.3488954460804,159
371,52,6665.079413197223,159
371,53,8843.093904712321,159
371,54,9667.187256577285,159
371,55,8962.00028939849,159
371,56,6906.9800829442,159
371,57,4034.7329647817473,159
371,58,1284.229963002076,159
371,59,16.166387494503326,159
372,9,1812.383154271945,159
372,10,892.7074296681293,159
372,11,3101.8912246256004,159
372,12,6405.702941561996,159
372,13,9124.981034426504,159
372,14,10446.09855375224,159
372,15,10036.48119702224,159
372,16,8696.411098998477,159
372,17,5965.96555811469,159
372,18,2741.5624595822414,159
372,19,344.0099243413298,159
372,20,496.0121848150902,159
372,21,3055.0820725393082,159
372,22,6306.584064148024,159
372,23,8991.961301039562,159
372,24,10266.14568704489,159
372,25,9835.744633251832,159
372,26,8527.553069477655,159
372,27,5871.8097766176925,159
372,28,2698.7702380283436,159
372,29,333.6456812350933,159
372,30,0.2436840468266452,159
372,31,0.3138733168766516,159
372,32,0.28861280565331315,159
372,33,0.22925708519665774,159
372,34,0.22093085758664646,159
372,35,0.16083692301000338,159
372,36,0.23759479919998927,159
372,37,0.22686701970332424,159
372,38,0.15916699452999153,159
372,39,0.1563018644233213,159
372,40,0.1528806591433245,159
372,41,0.238531826986654,159
372,42,0.2640690131699978,159
372,43,0.33632886295665565,159
372,44,0.26334083146333115,159
372,45,0.26244802111666443,159
372,46,0.3861676531066666,159
372,47,0.3808745607333078,159
372,48,0.46477171738330725,159
372,49,28.461751135773323,159
372,50,1141.0853348256,159
372,51,3847.617359008876,159
372,52,6768.413722027863,159
372,53,8987.294607192664,159
372,54,9802.40708483883,159
372,55,9093.818432134136,159
372,56,6995.252135559774,159
372,57,4075.017279435893,159
372,58,1301.6280154034632,159
372,59,13.681016038823357,159
373,9,1819.3545655910082,159
373,10,872.1088914255425,159
373,11,3050.476687027435,159
373,12,6351.658646799915,159
373,13,9095.524982926234,159
373,14,10415.662119163608,159
373,15,10108.007627035073,159
373,16,8767.160422130644,159
373,17,6060.7997149545035,159
373,18,2811.644062585489,159
373,19,366.12039488138623,159
373,20,489.1030049411433,159
373,21,3038.03988722848,159
373,22,6321.245985088305,159
373,23,8991.388441218849,159
373,24,10253.301486606064,159
373,25,9877.306790520519,159
373,26,8567.110480447665,159
373,27,5911.489728545567,159
373,28,2729.3274562608226,159
373,29,339.07974628890315,159
373,30,0.4047762046633372,159
373,31,0.44127544329333274,159
373,32,0.5278364807999932,159
373,33,0.38763404122333334,159
373,34,0.2146447190399999,159
373,35,0.08889169247667998,159
373,36,0.12709697141334253,159
373,37,0.16951055776000487,159
373,38,0.16622723738333256,159
373,39,0.12315556233333216,159
373,40,0.08769741562332932,159
373,41,0.09440313673333169,159
373,42,0.07469875338334334,159
373,43,0.10632495146332542,159
373,44,0.2168199736233237,159
373,45,0.24488998340998763,159
373,46,0.18727018156998373,159
373,47,0.11853447588998685,159
373,48,0.11114547156998272,159
373,49,28.328182969276668,159
373,50,1129.6236868067965,159
373,51,3794.1658551990267,159
373,52,6716.125518227385,159
373,53,8909.627283660358,159
373,54,9760.070031710877,159
373,55,9055.454682096202,159
373,56,6951.499668732959,159
373,57,4049.743054273814,159
373,58,1288.7750313864497,159
373,59,14.204973700146665,159
374,9,1840.6600680623696,49
374,10,1108.8851602197033,49
374,11,3463.436924138156,49
374,12,6874.070599678476,49
374,13,9632.099992434025,49
374,14,10885.841166150318,49
374,15,10341.984945420769,49
374,16,8307.626151829942,49
374,17,5574.566976068146,49
374,18,2433.9279078493573,49
374,19,222.86320269994656,49
374,20,506.7966938748667,49
374,21,3069.2308135639482,49
374,22,6338.50818585072,49
374,23,9018.328010300576,49
374,24,10276.94837555167,49
374,25,9776.408657813212,49
374,26,8448.889700561585,49
374,27,5796.740446867361,49
374,28,2666.847362397811,49
374,29,324.4283755874001,49
374,30,0.1703073693566715,49
374,31,0.3963357096233288,49
374,32,0.34497205108999396,49
374,33,0.36535993930333727,49
374,34,0.34352618714333333,49
374,35,0.26313890303999776,49
374,36,0.21413742775664657,49
374,37,0.5116959846366375,49
374,38,1.0950045039433358,49
374,39,1.202047850983346,49
374,40,1.337307253319985,49
374,41,1.5170883292666533,49
374,42,1.2760822248399928,49
374,43,1.1644015725833436,49
374,44,1.290656596800013,49
374,45,1.4229337687333439,49
374,46,1.5621588160000133,49
374,47,1.3598379670266365,49
374,48,0.7533351110266526,49
374,49,28.87149207591665,49
374,50,1137.4617098170131,49
374,51,3805.085802818879,49
374,52,6748.97859655093,49
374,53,8940.708729552425,49
374,54,9786.805683504206,49
374,55,9082.207240139167,49
374,56,6997.16458563418,49
374,57,4098.683763091892,49
374,58,1301.7217648467076,49
374,59,15.012703886920045,49
375,9,1816.595980654662,49
375,10,1080.4558025216002,49
375,11,3415.707265600236,49
375,12,6796.210888779362,49
375,13,9514.944825298133,49
375,14,10778.142218881383,49
375,15,10222.478053154664,49
375,16,8201.566921313333,49
375,17,5532.097730268265,49
375,18,2413.1820324215323,49
375,19,225.7277229497032,49
375,20,489.03070713460994,49
375,21,3052.6031265477195,49
375,22,6350.640813274261,49
375,23,9052.574946339091,49
375,24,10335.066960397913,49
375,25,9945.192751549534,49
375,26,8637.01033029161,49
375,27,5931.8025855286605,49
375,28,2738.206677324052,49
375,29,340.90268045460994,49
375,30,0.09443446409332375,49
375,31,0.2001268366633192,49
375,32,0.20973112562332527,49
375,33,0.2607849933733238,49
375,34,0.2861143790633561,49
375,35,0.4079388479466805,49
375,36,0.44142543242667964,49
375,37,0.3448892793466856,49
375,38,0.32214354010668167,49
375,39,0.26089764062667603,49
375,40,0.26083668917334263,49
375,41,0.2304846737300081,49
375,42,0.13059964681332248,49
375,43,0.13286537500999016,49
375,44,0.1685480940766686,49
375,45,0.16068278277334122,49
375,46,0.15497835583667322,49
375,47,0.15644798954667322,49
375,48,0.15073243710667236,49
375,49,28.662504298759995,49
375,50,1137.1228935321567,49
375,51,3847.492065308146,49
375,52,6809.506561173545,49
375,53,9019.354491726506,49
375,54,9881.873765223037,49
375,55,9165.824744064868,49
375,56,7048.44719857317,49
375,57,4115.297525262919,49
375,58,1306.616757161906,49
375,59,15.159085874293313,49
376,9,1846.6725255314127,49
376,10,1089.1709951144003,49
376,11,3443.554393778105,49
376,12,6877.116866043293,49
376,13,9632.238672899222,49
376,14,10900.384292412584,49
376,15,10338.985478970337,49
376,16,8378.896698123624,49
376,17,5658.606687694186,49
376,18,2490.5717706520218,49
376,19,238.18322085812002,49
376,20,485.18703541669,49
376,21,3045.2017010962095,49
376,22,6324.862331835465,49
376,23,9032.62168292661,49
376,24,10334.480206380049,49
376,25,9985.20539036692,49
376,26,8679.823209115573,49
376,27,5996.778240661225,49
376,28,2775.977409451329,49
376,29,346.7020168415864,49
376,30,0.09319267380999759,49
376,31,0.1266954741033318,49
376,32,0.0912247070366834,49
376,33,0.06946347696000693,49
376,34,0.10882089044000391,49
376,35,0.13914737575666514,49
376,36,0.14674514665332858,49
376,37,0.08974044146333009,49
376,38,0.06434000789332507,49
376,39,0.03577864060999549,49
376,40,0.06290243262665653,49
376,41,0.08227243354664827,49
376,42,0.06792536650664828,49
376,43,0.06536803049331993,49
376,44,0.08302602570664855,49
376,45,0.09378685385331847,49
376,46,0.09334334431665177,49
376,47,0.07142092172998682,49
376,48,0.04291090633332553,49
376,49,29.72732400066333,49
376,50,1117.65438514592,49
376,51,3802.410204543879,49
376,52,6724.191421004999,49
376,53,8922.61533487683,49
376,54,9788.480709593165,49
376,55,9098.796770228557,49
376,56,7011.232176619933,49
376,57,4084.50152022069,49
376,58,1295.655780135986,49
376,59,17.146629159196593,49
377,9,1824.9299622268804,49
377,10,1094.7799255381303,49
377,11,3492.0362340638803,49
377,12,6946.57533500272,49
377,13,9701.600597524362,49
377,14,10953.015055441116,49
377,15,10386.371148091974,49
377,16,8307.413668291307,49
377,17,5569.47193743245,49
377,18,2417.6448141769015,49
377,19,219.6989329154364,49
377,20,491.0880907376768,49
377,21,3037.7608360293216,49
377,22,6324.661308609976,49
377,23,9043.156356853426,49
377,24,10353.164499548107,49
377,25,9946.10098338485,49
377,26,8624.311223902556,49
377,27,5952.838086052314,49
377,28,2755.6985977347144,49
377,29,342.8307467949729,49
377,30,0.259692435756657,49
377,31,0.21433758718665988,49
377,32,0.2702488330366751,49
377,33,0.30295346151668406,49
377,34,0.3034316478633551,49
377,35,0.2053280863166809,49
377,36,0.2710307267700109,49
377,37,0.345158077676675,49
377,38,0.41755788181001624,49
377,39,0.4313939668766874,49
377,40,0.2670800494400164,49
377,41,0.3458832796500186,49
377,42,0.2648682898666734,49
377,43,0.23773163927666682,49
377,44,0.15705559475999134,49
377,45,0.14323127859998827,49
377,46,0.15081108330665724,49
377,47,0.1837670262266557,49
377,48,0.1900605047333167,49
377,49,29.24769011375666,49
377,50,1135.1568694239697,49
377,51,3826.9885074389304,49
377,52,6763.197319345814,49
377,53,8970.804311362741,49
377,54,9838.75911003728,49
377,55,9130.74088642644,49
377,56,7033.778544566214,49
377,57,4094.4057156313484,49
377,58,1306.42055594965,49
377,59,14.533332987863327,49
378,9,1797.4119441298667,49
378,10,1106.741839717304,49
378,11,3531.236555742347,49
378,12,6969.952028742923,49
378,13,9752.939876007245,49
378,14,11022.532649292578,49
378,15,10435.873282058832,49
378,16,8278.148397590294,49
378,17,5535.924510751222,49
378,18,2418.3632842724123,49
378,19,213.17208266437282,49
378,20,518.7501218965866,49
378,21,3111.7232077033464,49
378,22,6413.300910478528,49
378,23,9106.581673656876,49
378,24,10395.313578323143,49
378,25,9901.533832536823,49
378,26,8552.94259055789,49
378,27,5876.520224123757,49
378,28,2692.4574697480766,49
378,29,320.22801351877325,49
378,30,0.21651868647665712,49
378,31,0.205788502506661,49
378,32,0.19658870346333146,49
378,33,0.10458875658333193,49
378,34,0.11052332708999876,49
378,35,0.13983148479999785,49
378,36,0.1320474039433465,49
378,37,0.12555427159667126,49
378,38,0.1548385079333416,49
378,39,0.1476410614266682,49
378,40,0.18665126345333055,49
378,41,0.25168289260999677,49
378,42,0.1939857011699883,49
378,43,0.19498743935665488,49
378,44,0.18587746686665366,49
378,45,0.19137351655664905,49
378,46,0.19638718930331095,49
378,47,0.1968040918899775,49
378,48,0.21380275262664736,49
378,49,28.991406501463334,49
378,50,1156.5871432585297,49
378,51,3873.5109372724132,49
378,52,6860.158152857652,49
378,53,9094.130909785004,49
378,54,9974.092425454664,49
378,55,9226.240990143568,49
378,56,7075.669402481513,49
378,57,4133.072522427997,49
378,58,1306.326812659809,49
378,59,13.369478287039952,49
379,9,1805.382331513064,49
379,10,1085.6843648141034,49
379,11,3450.329149440797,49
379,12,6864.427364066397,49
379,13,9631.336132079352,49
379,14,10872.705500529488,49
379,15,10306.487632086031,49
379,16,8268.254760933964,49
379,17,5543.7392433616,49
379,18,2417.506033837945,49
379,19,220.97353576106678,49
379,20,504.0637352156772,49
379,21,3080.764476565092,49
379,22,6372.054923605706,49
379,23,9053.47439660792,49
379,24,10353.562211139573,49
379,25,9893.386335866124,49
379,26,8546.513570504312,49
379,27,5877.78631505005,49
379,28,2708.405292633694,49
379,29,331.16331645034336,49
379,30,0.205657942173333,49
379,31,0.34229968612999995,49
379,32,0.29374816853332864,49
379,33,0.21917569855998786,49
379,34,0.35185222482332584,49
379,35,0.4401960065999914,49
379,36,0.4341155721599904,49
379,37,0.4433914131166582,49
379,38,0.41517636172999256,49
379,39,0.4203281691966525,49
379,40,0.4603053397199957,49
379,41,0.29582560444998973,49
379,42,0.26140729218331704,49
379,43,0.2621029982399838,49
379,44,0.21943414455664914,49
379,45,0.21964507669331593,49
379,46,0.2186325975999825,49
379,47,0.21208555975664053,49
379,48,0.20729232341329873,49
379,49,28.97597814078667,49
379,50,1133.9100404051069,49
379,51,3819.2374482496757,49
379,52,6799.481414488837,49
379,53,9005.113052200944,49
379,54,9871.875476584211,49
379,55,9183.683243180021,49
379,56,7082.720329844956,49
379,57,4125.343401043755,49
379,58,1304.897805203917,49
379,59,15.904675068253251,49
380,9,1832.0039685340269,49
380,10,1091.980595048637,49
380,11,3473.464947401117,49
380,12,6944.648626866506,49
380,13,9686.113182600828,49
380,14,10942.773210611094,49
380,15,10342.0177151025,49
380,16,8317.916113585383,49
380,17,5600.290659535118,49
380,18,2451.4424340734395,49
380,19,224.89739387628984,49
380,20,66.46020926270681,49
380,21,212.23178230313334,49
380,22,357.8489250782366,49
380,23,468.8620202433298,49
380,24,502.81417601801337,49
380,25,465.5112926580765,49
380,26,358.7228779371702,49
380,27,206.15557164954348,49
380,28,64.90023451518684,49
380,29,13.732014308266665,49
380,30,566.1351683569999,49
380,31,2479.8863697028128,49
380,32,4709.070377330954,49
380,33,6480.321628153675,49
380,34,7231.459536962985,49
380,35,6799.229072802222,49
380,36,5277.861587408715,49
380,37,3279.5540677929453,49
380,38,1343.6293384537457,49
380,39,81.4500075224499,49
380,40,0.35759771338667057,49
380,41,0.29843409610332744,49
380,42,0.15213356023665797,49
380,43,0.13948791594666463,49
380,44,0.13391981647998755,49
380,45,0.13380185438665423,49
380,46,0.07902615730332015,49
380,47,0.16244225939997664,49
380,48,0.2336445473299848,49
380,49,28.831746262769993,49
380,50,1138.9689682660237,49
380,51,3848.3666788201476,49
380,52,6825.570177247385,49
380,53,9024.412097794051,49
380,54,9869.329496976477,49
380,55,9135.671759948325,49
380,56,7023.099573635522,49
380,57,4095.6133026334805,49
380,58,1298.9535278668675,49
380,59,15.31774292826331,49
381,9,1864.5748293792515,49
381,10,1118.0443377665308,49
381,11,3479.954492336559,49
381,12,6928.051475589072,49
381,13,9692.258894005357,49
381,14,10972.044220741018,49
381,15,10394.503411538963,49
381,16,8378.414965427413,49
381,17,5631.426899315679,49
381,18,2457.815209750828,49
381,19,231.53394679029313,49
381,20,486.4859096347969,49
381,21,3061.136118488715,49
381,22,6372.753568958316,49
381,23,9100.440504195036,49
381,24,10389.491618086813,49
381,25,10053.309607880372,49
381,26,8744.864439004954,49
381,27,6016.860481027944,49
381,28,2796.5898019235165,49
381,29,353.3517586632765,49
381,30,0.17246946686664938,49
381,31,0.16995783732998598,49
381,32,0.381292844556638,49
381,33,0.36997919561330295,49
381,34,0.35455552370330684,49
381,35,0.2762674856233101,49
381,36,0.3462894526933146,49
381,37,0.362565374919979,49
381,38,0.3002688139199801,49
381,39,0.2979709508133136,49
381,40,0.28297474949000345,49
381,41,0.22621173107998352,49
381,42,0.1658206693299857,49
381,43,0.12207612495664906,49
381,44,0.16680504906330718,49
381,45,0.11744677663997963,49
381,46,0.0924791563599786,49
381,47,0.08971253417331443,49
381,48,0.11841737715997697,49
381,49,28.848682142493338,49
381,50,1146.9516224337833,49
381,51,3851.686773379627,49
381,52,6823.883602418184,49
381,53,9042.892882386439,49
381,54,9941.396883440953,49
381,55,9242.418175915349,49
381,56,7114.101372567519,49
381,57,4143.431676655664,49
381,58,1314.733142116983,49
381,59,14.238825247666608,49
382,9,1840.5269013215159,49
382,10,1106.2010407375433,49
382,11,3461.4224003333206,49
382,12,6908.610547764559,49
382,13,9657.2121767508,49
382,14,10911.873708296882,49
382,15,10325.788408334616,49
382,16,8328.503075746794,49
382,17,5624.865478705943,49
382,18,2455.121518961676,49
382,19,228.95112526674305,49
382,20,493.5871382443604,49
382,21,3095.032167069543,49
382,22,6403.434428014613,49
382,23,9110.041684230495,49
382,24,10408.655166994826,49
382,25,10029.63430668336,49
382,26,8675.286121358708,49
382,27,5962.509977202029,49
382,28,2756.038527016718,49
382,29,344.5601820701732,49
382,30,0.3155153889066487,49
382,31,0.2367629638266426,49
382,32,0.32716608591664487,49
382,33,0.28874495295997327,49
382,34,0.2795764507166484,49
382,35,0.28517964692998876,49
382,36,0.21595994122332537,49
382,37,0.44708215879665925,49
382,38,0.34564995055666664,49
382,39,0.25929059034333973,49
382,40,0.2531437176400116,49
382,41,0.2483240178900046,49
382,42,0.27433558332999947,49
382,43,0.2563868905600021,49
382,44,0.3110584412799943,49
382,45,0.2751738764499933,49
382,46,0.2677454546633333,49
382,47,0.1708674644133236,49
382,48,0.27680346124999333,49
382,49,28.84779356183667,49
382,50,1133.4390426090365,49
382,51,3825.950128531144,49
382,52,6782.782214601118,49
382,53,9035.5708041793,49
382,54,9909.728633284141,49
382,55,9213.850380600092,49
382,56,7094.218870281859,49
382,57,4151.7200737751455,49
382,58,1314.7196812931065,49
382,59,16.280202460823315,49
383,9,1899.9032866255852,49
383,10,1185.7899760835974,49
383,11,3524.381206145064,49
383,12,6974.644910580877,49
383,13,9782.499315359386,49
383,14,11050.935589516372,49
383,15,10507.121477995917,49
383,16,8357.690494796476,49
383,17,5606.856481228719,49
383,18,2432.3465844434368,49
383,19,208.54465496948967,49
383,20,62.14303572809342,49
